"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
3.0000000000e+00,3.0000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.7381982790e+00,-2.4095352060e-15,0.0000000000e+00,0.0000000000e+00,8.0669230210e-16,1.0000000000e+00,1.0000000000e+00,1.7815637710e-15,0.0000000000e+00,0.0000000000e+00,-1.7855855750e-16
3.0500000000e+00,3.0500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.7161409900e+00,-2.1934245120e-15,0.0000000000e+00,0.0000000000e+00,7.3414065870e-16,1.0000000000e+00,1.0000000000e+00,1.6225551220e-15,0.0000000000e+00,0.0000000000e+00,-1.6311977280e-16
3.1000000000e+00,3.1000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.6940829410e+00,-1.9954860260e-15,0.0000000000e+00,0.0000000000e+00,6.6769856850e-16,1.0000000000e+00,1.0000000000e+00,1.4769138310e-15,0.0000000000e+00,0.0000000000e+00,-1.4899093610e-16
3.1500000000e+00,3.1500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.6720241240e+00,-1.8142980700e-15,0.0000000000e+00,0.0000000000e+00,6.0688610740e-16,1.0000000000e+00,1.0000000000e+00,1.3435935980e-15,0.0000000000e+00,0.0000000000e+00,-1.3606015500e-16
3.2000000000e+00,3.2000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.6499645320e+00,-1.6485414380e-15,0.0000000000e+00,0.0000000000e+00,5.5126276370e-16,1.0000000000e+00,1.0000000000e+00,1.2216273310e-15,0.0000000000e+00,0.0000000000e+00,-1.2423761660e-16
3.2500000000e+00,3.2500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.6279041570e+00,-1.4969926750e-15,0.0000000000e+00,0.0000000000e+00,5.0041367420e-16,1.0000000000e+00,1.0000000000e+00,1.1101119460e-15,0.0000000000e+00,0.0000000000e+00,-1.1343247460e-16
3.3000000000e+00,3.3000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.6058429920e+00,-1.3585177580e-15,0.0000000000e+00,0.0000000000e+00,4.5395779960e-16,1.0000000000e+00,1.0000000000e+00,1.0082151720e-15,0.0000000000e+00,0.0000000000e+00,-1.0356533260e-16
3.3500000000e+00,3.3500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.5837810310e+00,-1.2320661430e-15,0.0000000000e+00,0.0000000000e+00,4.1154359500e-16,1.0000000000e+00,1.0000000000e+00,9.1516525370e-16,0.0000000000e+00,0.0000000000e+00,-9.4559140140e-17
3.4000000000e+00,3.4000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.5617182640e+00,-1.1166651710e-15,0.0000000000e+00,0.0000000000e+00,3.7284153220e-16,1.0000000000e+00,1.0000000000e+00,8.3024406550e-16,0.0000000000e+00,0.0000000000e+00,-8.6344106230e-17
3.4500000000e+00,3.4500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.5396546860e+00,-1.0114148050e-15,0.0000000000e+00,0.0000000000e+00,3.3754734610e-16,1.0000000000e+00,1.0000000000e+00,7.5279107710e-16,0.0000000000e+00,0.0000000000e+00,-7.8856180130e-17
