Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge,,Transient time,Fgate Intg Charge
,,,4.23E-02,-1.83E-16,,,,,2.51E-02,-3.86E-16,,2.07E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.51E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.51E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.51E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.23E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.08E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.52E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.24E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.25E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.25E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.09E-02,-4.65E-16
,,,4.25E-02,-1.83E-16,,,,,2.53E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.53E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.53E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.25E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.10E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.54E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.26E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.11E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.55E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.27E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.12E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.56E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.28E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.13E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.57E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.29E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.14E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.58E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.30E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.15E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.59E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.31E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.16E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.60E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.32E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.17E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.61E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.33E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.18E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.62E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.34E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.19E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.63E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.35E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.20E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.64E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.36E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.21E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.65E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.37E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.22E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.66E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.38E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.23E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.67E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.39E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.24E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.68E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.40E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.25E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.69E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.41E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.26E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.70E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.42E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.27E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.71E-02,-3.86E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.71E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.71E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.43E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.28E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.72E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.44E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.29E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.73E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.45E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.30E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.74E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.46E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.31E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.75E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.47E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.32E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.76E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.48E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.49E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.49E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.33E-02,-4.65E-16
,,,4.49E-02,-1.84E-16,,,,,2.77E-02,-3.87E-16,,2.34E-02,-4.65E-16
